Token,Uid,Link
WCRZFM,213463156,https://twitter.com/WCRZFM
WEMU891,24010758,https://twitter.com/WEMU891
995WYCD,24771871,https://twitter.com/995WYCD
khitstulsa,63526424,https://twitter.com/khitstulsa
KTULNews,15145111,https://twitter.com/KTULNews
TheRiverGR,1339734325,https://twitter.com/TheRiverGR
107MUSTheMoose,151143032,https://twitter.com/107MUSTheMoose
banana1015radio,204476824,https://twitter.com/banana1015radio
Channel955,22474811,https://twitter.com/Channel955
wane15,21435658,https://twitter.com/wane15
KWGSNEWS,50326429,https://twitter.com/KWGSNEWS
B93dotcom,15660657,https://twitter.com/B93dotcom
KSWO_7NEWS,66777165,https://twitter.com/KSWO_7NEWS
OscodaHerald,26584765,https://twitter.com/OscodaHerald
953CFXRadio,23993298,https://twitter.com/953CFXRadio
WHMI,284728556,https://twitter.com/WHMI
14News,16241824,https://twitter.com/14News
OETAOK,42709370,https://twitter.com/OETAOK
Wheelz1045,33942644,https://twitter.com/Wheelz1045
NewsOn6,15165450,https://twitter.com/NewsOn6
1043WOMC,37963098,https://twitter.com/1043WOMC
GospelStation,69321832,https://twitter.com/GospelStation
975NOW,26076850,https://twitter.com/975NOW
FOX59,16440677,https://twitter.com/FOX59
957KKAJ,323283721,https://twitter.com/957KKAJ
975KMOD,21337339,https://twitter.com/975KMOD
wjrradio,20926802,https://twitter.com/wjrradio
kfor,14745059,https://twitter.com/kfor
WISH_TV,16285710,https://twitter.com/WISH_TV
Rock103Tulsa,865341134,https://twitter.com/Rock103Tulsa
NASHFM951,382247217,https://twitter.com/NASHFM951
933JAKEFM,122762977,https://twitter.com/933JAKEFM
WMTU,19622302,https://twitter.com/WMTU
963WDVD,9330232,https://twitter.com/963WDVD
koconews,39311859,https://twitter.com/koconews
991WFMK,369079689,https://twitter.com/991WFMK
us1031wqus,214148621,https://twitter.com/us1031wqus
IPRNewsRadio,41874317,https://twitter.com/IPRNewsRadio
FM98WJLB,16558491,https://twitter.com/FM98WJLB
WEVV,19633113,https://twitter.com/WEVV
TheTwisterOkc,614566062,https://twitter.com/TheTwisterOkc
NEWSRADIOKTOK,16468792,https://twitter.com/NEWSRADIOKTOK
WITLFM,48558551,https://twitter.com/WITLFM
PraiseDetroit,384358427,https://twitter.com/PraiseDetroit
KOMARadioOKC,269884254,https://twitter.com/KOMARadioOKC
FlintsClub937,159486871,https://twitter.com/FlintsClub937
okconstitution,46714008,https://twitter.com/okconstitution
wtwonews,116519736,https://twitter.com/wtwonews
1053hotfm,257465781,https://twitter.com/1053hotfm
Z93Hits,85967866,https://twitter.com/Z93Hits
1230WTKG,381557779,https://twitter.com/1230WTKG
KJRH2HD,19660001,https://twitter.com/KJRH2HD
WTHRcom,16640775,https://twitter.com/WTHRcom
WTHITV,16932240,https://twitter.com/WTHITV
989KISSFM,29216848,https://twitter.com/989KISSFM
Q107wmqt,35858458,https://twitter.com/Q107wmqt
WDBM,22115341,https://twitter.com/WDBM
1045SNX,15662750,https://twitter.com/1045SNX
KCCURadio,564978576,https://twitter.com/KCCURadio
987thebreeze,74550604,https://twitter.com/987thebreeze
1003WNIC,36038038,https://twitter.com/1003WNIC
101wrif,15244787,https://twitter.com/101wrif
KGNU,14875304,https://twitter.com/KGNU
WJJK1045,262819186,https://twitter.com/WJJK1045
Fox20dt,46698267,https://twitter.com/Fox20dt
watchnewspapers,18781979,https://twitter.com/watchnewspapers
WBCLMidMorning,115540491,https://twitter.com/WBCLMidMorning
KTSF26,143607680,https://twitter.com/KTSF26
WOWOFORTWAYNE,39144179,https://twitter.com/WOWOFORTWAYNE
pulsefm,25064803,https://twitter.com/pulsefm
k105fm,42659493,https://twitter.com/k105fm
973WMEE,42660551,https://twitter.com/973WMEE
berlingske,15022190,https://twitter.com/berlingske
KDVR,18777618,https://twitter.com/KDVR
wzpl,18894026,https://twitter.com/wzpl
TheFanFortWayne,2645408570,https://twitter.com/TheFanFortWayne
wioefm,1388669029,https://twitter.com/wioefm
kcsufm,14227967,https://twitter.com/kcsufm
989thebear,39385465,https://twitter.com/989thebear
WFMS,33708537,https://twitter.com/WFMS
BeatColorado,59567490,https://twitter.com/BeatColorado
Z1079Rocks,425260993,https://twitter.com/Z1079Rocks
CBS47,17221207,https://twitter.com/CBS47
927BobFM,2749777135,https://twitter.com/927BobFM
B100Country,376801916,https://twitter.com/B100Country
103GBFRocks,145338892,https://twitter.com/103GBFRocks
961kissfm,51954600,https://twitter.com/961kissfm
U93,21720099,https://twitter.com/U93
KLCS,144993029,https://twitter.com/KLCS
TELEMUNDO52,118829062,https://twitter.com/TELEMUNDO52
KVNFradio,234130582,https://twitter.com/KVNFradio
KKTV11News,18951956,https://twitter.com/KKTV11News
WNDU,15446424,https://twitter.com/WNDU
NEWS9,15896162,https://twitter.com/NEWS9
NewCountry991,82590217,https://twitter.com/NewCountry991
zbcom,975994897890140161,https://twitter.com/zbcom
WIBC_StanLehr,365008246,https://twitter.com/WIBC_StanLehr
PBS12_CO,14985677,https://twitter.com/PBS12_CO
1061Evansville,25377490,https://twitter.com/1061Evansville
borsendk,23756846,https://twitter.com/borsendk
KPHT955,143702530,https://twitter.com/KPHT955
KICKS96WQLK,245633232,https://twitter.com/KICKS96WQLK
craigdailypress,894404141086277633,https://twitter.com/craigdailypress
Freedom95Radio,99136865,https://twitter.com/Freedom95Radio
Radio1190NEWS,523925886,https://twitter.com/Radio1190NEWS
WICRonline,271264668,https://twitter.com/WICRonline
wjlt,146457801,https://twitter.com/wjlt
KREX5_Fox4,167150943,https://twitter.com/KREX5_Fox4
aokdk,37616483,https://twitter.com/aokdk
1310kfkanews,17897472,https://twitter.com/1310kfkanews
INPublicRadio,23957673,https://twitter.com/INPublicRadio
alice1059,21889575,https://twitter.com/alice1059
fox5sandiego,18247597,https://twitter.com/fox5sandiego
wfiu,13871102,https://twitter.com/wfiu
Willie1035,45548574,https://twitter.com/Willie1035
aspenpubradio,31963693,https://twitter.com/aspenpubradio
KGETnews,30264308,https://twitter.com/KGETnews
US933,21497169,https://twitter.com/US933
KS1075,24569175,https://twitter.com/KS1075
KUNC,17200105,https://twitter.com/KUNC
ABC7,16374678,https://twitter.com/ABC7
1035TheFox,23234918,https://twitter.com/1035TheFox
KOSI1011,378732715,https://twitter.com/KOSI1011
KOOL105Denver,143194519,https://twitter.com/KOOL105Denver
1039TheBear,23093502,https://twitter.com/1039TheBear
KCBSKCALDesk,92407522,https://twitter.com/KCBSKCALDesk
Krystal93Radio,34642111,https://twitter.com/Krystal93Radio
740KVOR,43607410,https://twitter.com/740KVOR
MIX100Denver,28186502,https://twitter.com/MIX100Denver
CBSDenver,16313592,https://twitter.com/CBSDenver
995wkdq,143483758,https://twitter.com/995wkdq
kdnkradio,79902678,https://twitter.com/kdnkradio
wrch,30886838,https://twitter.com/wrch
STAR999radio,103059194,https://twitter.com/STAR999radio
abcactionnews,15138087,https://twitter.com/abcactionnews
KIXETV,378734165,https://twitter.com/KIXETV
WPKNradio,142856124,https://twitter.com/WPKNradio
valleycourier,86351523,https://twitter.com/valleycourier
WUFTNews,316508410,https://twitter.com/WUFTNews
943WYBC,38450470,https://twitter.com/943WYBC
espn1300,243233955,https://twitter.com/espn1300
weartv,33502398,https://twitter.com/weartv
WFTV,15782216,https://twitter.com/WFTV
1071KISSFM,90480445,https://twitter.com/1071KISSFM
KTLA,10252962,https://twitter.com/KTLA
ABC7SWFL,53114540,https://twitter.com/ABC7SWFL
FOX_Tallahassee,2614194300,https://twitter.com/FOX_Tallahassee
guilfordcourier,86352477,https://twitter.com/guilfordcourier
WJCTJax,288433220,https://twitter.com/WJCTJax
thegoodlife45,126385062,https://twitter.com/thegoodlife45
jammin1077,16408164,https://twitter.com/jammin1077
nbc6,15727981,https://twitter.com/nbc6
News12CT,37989554,https://twitter.com/News12CT
wjxt4,16462068,https://twitter.com/wjxt4
WTVTAssignDesk,27076771,https://twitter.com/WTVTAssignDesk
WFLA,23820899,https://twitter.com/WFLA
ehcourier,86352175,https://twitter.com/ehcourier
NBCConnecticut,19201818,https://twitter.com/NBCConnecticut
WPBF25News,22214972,https://twitter.com/WPBF25News
WFSBnews,29008249,https://twitter.com/WFSBnews
BN9,17308428,https://twitter.com/BN9
KTVU,15652540,https://twitter.com/KTVU
AllthingsFOX30,57735773,https://twitter.com/AllthingsFOX30
WTIC1080,15727755,https://twitter.com/WTIC1080
CBSSacramento,15392053,https://twitter.com/CBSSacramento
WFSUmedia,38515714,https://twitter.com/WFSUmedia
ksbw,14426369,https://twitter.com/ksbw
959thefox,132194595,https://twitter.com/959thefox
WIRKNewCountry,191201990,https://twitter.com/WIRKNewCountry
news6wkmg,18082466,https://twitter.com/news6wkmg
wprx1120,39282324,https://twitter.com/wprx1120
whusradio,22055473,https://twitter.com/whusradio
WTNH,14262811,https://twitter.com/WTNH
kiss957,23836910,https://twitter.com/kiss957
wbqp4629,23036650,https://twitter.com/wbqp4629
efscTitans,1431366312,https://twitter.com/efscTitans
theriver1059,80072391,https://twitter.com/theriver1059
WESUmiddletown,29593238,https://twitter.com/WESUmiddletown
KZGNTV21,2548500577,https://twitter.com/KZGNTV21
WINYRadio,135251333,https://twitter.com/WINYRadio
850WFTL,1264718186,https://twitter.com/850WFTL
937_kcountry,48030887,https://twitter.com/937_kcountry
yourwayfm,44166597,https://twitter.com/yourwayfm
radiomambi710,176927239,https://twitter.com/radiomambi710
wdnaradio,50941142,https://twitter.com/wdnaradio
WIOD,19001298,https://twitter.com/WIOD
Hot105,28927026,https://twitter.com/Hot105
ktk985dotcom,36378701,https://twitter.com/ktk985dotcom
1270theteam,26785482,https://twitter.com/1270theteam
560WQAM,27000629,https://twitter.com/560WQAM
Sunny1079fm,507649670,https://twitter.com/Sunny1079fm
ABC10,18655359,https://twitter.com/ABC10
WUFTMedia,113463312,https://twitter.com/WUFTMedia
WESH,16028382,https://twitter.com/WESH
NBCLA,17379685,https://twitter.com/NBCLA
933FLZ,12700842,https://twitter.com/933FLZ
CBS12,15606755,https://twitter.com/CBS12
WPLGLocal10,18728203,https://twitter.com/WPLGLocal10
FCN2go,18736950,https://twitter.com/FCN2go
991PLRFM,274131441,https://twitter.com/991PLRFM
MYFOXLA,1711327764,https://twitter.com/MYFOXLA
WAVS1170AMRADIO,606551781,https://twitter.com/WAVS1170AMRADIO
X1015,25575152,https://twitter.com/X1015
991wqik,21241936,https://twitter.com/991wqik
Y100MIAMI,34940839,https://twitter.com/Y100MIAMI
WUCFFM,356413307,https://twitter.com/WUCFFM
CaloosaBelle1,57101282,https://twitter.com/CaloosaBelle1
ESPNOrlando,860377058,https://twitter.com/ESPNOrlando
wapn915fm,25279174,https://twitter.com/wapn915fm
HITS973,2294692417,https://twitter.com/HITS973
97_x,62939884,https://twitter.com/97_x
1037TheGator,201762166,https://twitter.com/1037TheGator
wmfeorlando,33517100,https://twitter.com/wmfeorlando
1035TheBEAT,1952391668,https://twitter.com/1035TheBEAT
987thefan,2982207639,https://twitter.com/987thefan
Y100Florida,340521056,https://twitter.com/Y100Florida
xl1067,20687592,https://twitter.com/xl1067
GraceNetRadio,46735789,https://twitter.com/GraceNetRadio
fauowlradio,75111416,https://twitter.com/fauowlradio
mega949,97368367,https://twitter.com/mega949
1011wjrr,27743424,https://twitter.com/1011wjrr
1055online,321423359,https://twitter.com/1055online
THESKY973DOTCOM,34898995,https://twitter.com/THESKY973DOTCOM
Hot1015,324643494,https://twitter.com/Hot1015
TalkRadioSRQ,2984971079,https://twitter.com/TalkRadioSRQ
WOKVNews,24905550,https://twitter.com/WOKVNews
WQBA1140,172813784,https://twitter.com/WQBA1140
allthehitsQ92,346307522,https://twitter.com/allthehitsQ92
999kisscountry,3938768836,https://twitter.com/999kisscountry
LiteRock993,43924876,https://twitter.com/LiteRock993
Magic1027Miami,4041760516,https://twitter.com/Magic1027Miami
Z92MIAMI,351828291,https://twitter.com/Z92MIAMI
1055TheWolf,52186400,https://twitter.com/1055TheWolf
Sunny106FL,1415774233,https://twitter.com/Sunny106FL
1290WJNO,145277779,https://twitter.com/1290WJNO
1047MIXFM,22033339,https://twitter.com/1047MIXFM
953WDAE,23517017,https://twitter.com/953WDAE
oysterradioFM,406447177,https://twitter.com/oysterradioFM
tampabaysmix,24714915,https://twitter.com/tampabaysmix
979KISSFM,21233618,https://twitter.com/979KISSFM
93XFM,1531585555,https://twitter.com/93XFM
punkandska,575782241,https://twitter.com/punkandska
KNCTTV,143572877,https://twitter.com/KNCTTV
LiteRock105,75945474,https://twitter.com/LiteRock105
WBOY12News,64491233,https://twitter.com/WBOY12News
TheCWAustin,19091658,https://twitter.com/TheCWAustin
klstnews,115229608,https://twitter.com/klstnews
keyetv,760204475806121984,https://twitter.com/keyetv
KGNSnews,343702041,https://twitter.com/KGNSnews
krgv,17288391,https://twitter.com/krgv
WyomingPBS,148439696,https://twitter.com/WyomingPBS
WQBE,67389546,https://twitter.com/WQBE
WVAQ,259984420,https://twitter.com/WVAQ
CBS4Local,243811680,https://twitter.com/CBS4Local
WTRF7News,64491635,https://twitter.com/WTRF7News
klrn,16655152,https://twitter.com/klrn
KXIITV,17505840,https://twitter.com/KXIITV
greenepublish,153502738,https://twitter.com/greenepublish
CBSDFW,10878852,https://twitter.com/CBSDFW
Action10News,119271934,https://twitter.com/Action10News
KEAN105,213393499,https://twitter.com/KEAN105
NewsChannel25,789787729533997056,https://twitter.com/NewsChannel25
wchs8fox11,32444366,https://twitter.com/wchs8fox11
News4SA,17194257,https://twitter.com/News4SA
1063CowboyCntry,63320741,https://twitter.com/1063CowboyCntry
ksannews,3157726788,https://twitter.com/ksannews
ABC7Amarillo,21322076,https://twitter.com/ABC7Amarillo
NBC10,16521206,https://twitter.com/NBC10
TexomasHomepage,41435071,https://twitter.com/TexomasHomepage
WOAYNewsWatch,293592153,https://twitter.com/WOAYNewsWatch
KPEJFOX24News,20008724,https://twitter.com/KPEJFOX24News
KAMRLocal4News,25530716,https://twitter.com/KAMRLocal4News
WOWK13News,25903919,https://twitter.com/WOWK13News
abc13houston,16247383,https://twitter.com/abc13houston
WSAZnews,19925980,https://twitter.com/WSAZnews
Power103Abilene,97407980,https://twitter.com/Power103Abilene
austinpbs,14787980,https://twitter.com/austinpbs
ttupublicmedia,217544468,https://twitter.com/ttupublicmedia
WRIU,191205963,https://twitter.com/WRIU
wpri12,15725469,https://twitter.com/wpri12
NewsRadio920,35781889,https://twitter.com/NewsRadio920
KABBFOX29,52047494,https://twitter.com/KABBFOX29
CapeCoralDaily,59146536,https://twitter.com/CapeCoralDaily
NewsChannel10,15236959,https://twitter.com/NewsChannel10
CrossroadsToday,176903212,https://twitter.com/CrossroadsToday
kacvfm90,57050492,https://twitter.com/kacvfm90
kfdmnews,20451049,https://twitter.com/kfdmnews
WJMFRadio,25370032,https://twitter.com/WJMFRadio
KTREnews,16744942,https://twitter.com/KTREnews
KLBKNews,506391097,https://twitter.com/KLBKNews
kgwntv,34353217,https://twitter.com/kgwntv
1073thefox,89777649,https://twitter.com/1073thefox
KLBJ937,21777111,https://twitter.com/KLBJ937
AllAgAllDay,80703645,https://twitter.com/AllAgAllDay
kswp,65337016,https://twitter.com/kswp
1045KISSFM,1688680602,https://twitter.com/1045KISSFM
ktrhnews,253667610,https://twitter.com/ktrhnews
thebeatatx,146309938,https://twitter.com/thebeatatx
LaGrande1075,49779159,https://twitter.com/LaGrande1075
krbe,23443397,https://twitter.com/krbe
kicks105,213406656,https://twitter.com/kicks105
fmxrocks,223815694,https://twitter.com/fmxrocks
khoyradio,85604402,https://twitter.com/khoyradio
RadioByGrace,36118335,https://twitter.com/RadioByGrace
Hot106,17212955,https://twitter.com/Hot106
Wbrurex,2302706675,https://twitter.com/Wbrurex
KUT,13678962,https://twitter.com/KUT
WXCC965,856729753,https://twitter.com/WXCC965
BuzzRadio,216758197,https://twitter.com/BuzzRadio
i93dallas,71586173,https://twitter.com/i93dallas
KAMUTVFM,277606529,https://twitter.com/KAMUTVFM
Mix947Austin,88844256,https://twitter.com/Mix947Austin
1200WOAI,19073744,https://twitter.com/1200WOAI
KCTIAM1450,2283691825,https://twitter.com/KCTIAM1450
TheBeat985,61215121,https://twitter.com/TheBeat985
570KLIF,23074218,https://twitter.com/570KLIF
KVETFM,90948182,https://twitter.com/KVETFM
995thewolfdfw,30534749,https://twitter.com/995thewolfdfw
1029NOW,89740331,https://twitter.com/1029NOW
KLUV987,24872156,https://twitter.com/KLUV987
1025thebear,89778144,https://twitter.com/1025thebear
KLAQ,104905425,https://twitter.com/KLAQ
big95kbgo,66396696,https://twitter.com/big95kbgo
RadioEsperanza7,287744322,https://twitter.com/RadioEsperanza7
am1300thezone,95516147,https://twitter.com/am1300thezone
KGNB,41602908,https://twitter.com/KGNB
KOOPradio,67698842,https://twitter.com/KOOPradio
KISS1063,28342372,https://twitter.com/KISS1063
Mega101Houston,34030321,https://twitter.com/Mega101Houston
MarfaRadio,43948557,https://twitter.com/MarfaRadio
kstarcountry,57093851,https://twitter.com/kstarcountry
WACO100TEXAS,293594300,https://twitter.com/WACO100TEXAS
KTCUTheChoice,274603577,https://twitter.com/KTCUTheChoice
1061KISSFMDFW,32466494,https://twitter.com/1061KISSFMDFW
3wkradio,1258081483,https://twitter.com/3wkradio
Q1077Rock,213417628,https://twitter.com/Q1077Rock
theeagledallas,75112775,https://twitter.com/theeagledallas
kase101austin,91360419,https://twitter.com/kase101austin
TexasRebelRadio,33776903,https://twitter.com/TexasRebelRadio
KNBTFM,35514945,https://twitter.com/KNBTFM
HoustonMix965,3506996714,https://twitter.com/HoustonMix965
TheBullHouston,59882553,https://twitter.com/TheBullHouston
HoustonsEagle,66749236,https://twitter.com/HoustonsEagle
TheWordFM,121221235,https://twitter.com/TheWordFM
K104FM,20713424,https://twitter.com/K104FM
hotz95,31426969,https://twitter.com/hotz95
TheNew93Q,66481133,https://twitter.com/TheNew93Q
660KSKY,76793189,https://twitter.com/660KSKY
1057kykx,31835437,https://twitter.com/1057kykx
Cool925,100791426,https://twitter.com/Cool925
Q1019,218621364,https://twitter.com/Q1019
Bigdog1061,100808624,https://twitter.com/Bigdog1061
710KURV,15555396,https://twitter.com/710KURV
NewsTalk1290,213438656,https://twitter.com/NewsTalk1290
nashfm1017,1199521340,https://twitter.com/nashfm1017
979TheBox,158102435,https://twitter.com/979TheBox
KSBJ,17658620,https://twitter.com/KSBJ
92Lonestar,1583245742,https://twitter.com/92Lonestar
TheKatKSHU,72925467,https://twitter.com/TheKatKSHU
1007FMKKHT,135559905,https://twitter.com/1007FMKKHT
963KLLL,25396309,https://twitter.com/963KLLL
theranch1041,36084311,https://twitter.com/theranch1041
keosradio,167536278,https://twitter.com/keosradio
witfnews,14915067,https://twitter.com/witfnews
mybreezeradio,1704954920,https://twitter.com/mybreezeradio
sunny99houston,20294218,https://twitter.com/sunny99houston
TheTriangle,902539600341716992,https://twitter.com/TheTriangle
KDKARadio,22013225,https://twitter.com/KDKARadio
1065TheEnd,21767875,https://twitter.com/1065TheEnd
WTAE,15168829,https://twitter.com/WTAE
WFAE,21130921,https://twitter.com/WFAE
wfnz,26302021,https://twitter.com/wfnz
WRAL,14956372,https://twitter.com/WRAL
wqed,17194346,https://twitter.com/wqed
Unvamerica,620185037,https://twitter.com/Unvamerica
KJ97SanAntonio,185491812,https://twitter.com/KJ97SanAntonio
V1019fm,26279243,https://twitter.com/V1019fm
abc27News,15145034,https://twitter.com/abc27News
NewsRadioKLBJ,14760150,https://twitter.com/NewsRadioKLBJ
talk1340,50490274,https://twitter.com/talk1340
969thekat,44366963,https://twitter.com/969thekat
999TheHawk,26856770,https://twitter.com/999TheHawk
myfox8,5751952,https://twitter.com/myfox8
wrct883,11796532,https://twitter.com/wrct883
961KISS,28325821,https://twitter.com/961KISS
big1047,2389777310,https://twitter.com/big1047
CBSPhilly,16083576,https://twitter.com/CBSPhilly
wxyc,14923046,https://twitter.com/wxyc
Radio1045,21720480,https://twitter.com/Radio1045
cwphilly,10037332,https://twitter.com/cwphilly
GoBlueRidge,26140012,https://twitter.com/GoBlueRidge
1059thex,19118915,https://twitter.com/1059thex
B104,21006970,https://twitter.com/B104
WXII,15922073,https://twitter.com/WXII
DVERADIO,19196807,https://twitter.com/DVERADIO
wxpnfm,16423150,https://twitter.com/wxpnfm
WWAY,19925353,https://twitter.com/WWAY
WHP580,17893912,https://twitter.com/WHP580
TheCWCentralPA,314565017,https://twitter.com/TheCWCentralPA
1007WLEV,407089434,https://twitter.com/1007WLEV
myrdc,95969839,https://twitter.com/myrdc
3WSPGH,1702815830,https://twitter.com/3WSPGH
wired965philly,3170972254,https://twitter.com/wired965philly
99kisscountry,18976665,https://twitter.com/99kisscountry
wkdu,18411388,https://twitter.com/wkdu
wbtradio,15637387,https://twitter.com/wbtradio
WMBS590,1161038388,https://twitter.com/WMBS590
Power99Philly,24795776,https://twitter.com/Power99Philly
Kiss951WNKS,23628546,https://twitter.com/Kiss951WNKS
CBSPittsburgh,978991024340131840,https://twitter.com/CBSPittsburgh
WPTSRadio,60470570,https://twitter.com/WPTSRadio
WBTV_News,16894445,https://twitter.com/WBTV_News
WMGK,18723748,https://twitter.com/WMGK
CATCountry961,407085420,https://twitter.com/CATCountry961
ButlerRadio,95757534,https://twitter.com/ButlerRadio
WYEP,30051588,https://twitter.com/WYEP
wcti12,154228309,https://twitter.com/wcti12
WBYNFM,141043980,https://twitter.com/WBYNFM
star1043,29980097,https://twitter.com/star1043
FOX46News,18690078,https://twitter.com/FOX46News
wgcrradio720,968136155568005121,https://twitter.com/wgcrradio720
whyy,14569679,https://twitter.com/whyy
WISH997,307918391,https://twitter.com/WISH997
WDIYFM,29549145,https://twitter.com/WDIYFM
WKNC881,21816902,https://twitter.com/WKNC881
933theq,19029333,https://twitter.com/933theq
101Gold,29803700,https://twitter.com/101Gold
literock969,116796661,https://twitter.com/literock969
RowanRadio,19719241,https://twitter.com/RowanRadio
WNCU,33607747,https://twitter.com/WNCU
94rock,25295486,https://twitter.com/94rock
B939Country,2163808423,https://twitter.com/B939Country
KMOT_TV,227046073,https://twitter.com/KMOT_TV
HobbsNewsSun,83731082,https://twitter.com/HobbsNewsSun
1400WOND,33534171,https://twitter.com/1400WOND
bellevilletimes,209131401,https://twitter.com/bellevilletimes
945wpti,86978562,https://twitter.com/945wpti
krwg,106835469,https://twitter.com/krwg
TheClassicalSta,16400124,https://twitter.com/TheClassicalSta
951wayv,23704220,https://twitter.com/951wayv
JeffWardWGNC,172132807,https://twitter.com/JeffWardWGNC
WDHAFM,36743231,https://twitter.com/WDHAFM
Z1063,66387177,https://twitter.com/Z1063
Y94Official,43346352,https://twitter.com/Y94Official
ABC45TV,168661314,https://twitter.com/ABC45TV
KFYRTV,18079519,https://twitter.com/KFYRTV
1029TheLake,624312391,https://twitter.com/1029TheLake
NBCPhiladelphia,15755669,https://twitter.com/NBCPhiladelphia
WDAYnews,246478084,https://twitter.com/WDAYnews
1025theLakegvl,357717269,https://twitter.com/1025theLakegvl
G105radio,27717208,https://twitter.com/G105radio
Magic983,20180445,https://twitter.com/Magic983
krqe,16957784,https://twitter.com/krqe
wfdd,26305674,https://twitter.com/wfdd
prairiepublic,36191963,https://twitter.com/prairiepublic
KOB4,17220423,https://twitter.com/KOB4
CliftonJournal,376317837,https://twitter.com/CliftonJournal
ratrock959,730111006437822465,https://twitter.com/ratrock959
957FMTheRide,1129280624,https://twitter.com/957FMTheRide
ThePromiseradio,716789670,https://twitter.com/ThePromiseradio
nj1015,29407288,https://twitter.com/nj1015
suburban_trends,304439151,https://twitter.com/suburban_trends
WBGO,24775894,https://twitter.com/WBGO
1003ThePeakABQ,87373309,https://twitter.com/1003ThePeakABQ
Rock102Radio,1705590864,https://twitter.com/Rock102Radio
sojo1049fm,34932629,https://twitter.com/sojo1049fm
1037WMGM,468684508,https://twitter.com/1037WMGM
NMPBS,15208020,https://twitter.com/NMPBS
Millburn_Item,378723985,https://twitter.com/Millburn_Item
joyfmradio,35722559,https://twitter.com/joyfmradio
nutleysun,209113861,https://twitter.com/nutleysun
My9NJ,38533282,https://twitter.com/My9NJ
WWFMClassical,902610032,https://twitter.com/WWFMClassical
CatCountry1073,22919572,https://twitter.com/CatCountry1073
sunny1045fm,93871980,https://twitter.com/sunny1045fm
ThirteenWNET,7593662,https://twitter.com/ThirteenWNET
SouthBergenite,1413370068,https://twitter.com/SouthBergenite
wbjb,14613777,https://twitter.com/wbjb
KOATLiveUpdates,829173036607680512,https://twitter.com/KOATLiveUpdates
KNKT1071,44613115,https://twitter.com/KNKT1071
923KRST,25782434,https://twitter.com/923KRST
ACPressACnews,44457228,https://twitter.com/ACPressACnews
WNAA,16905022,https://twitter.com/WNAA
Z1075,23383582,https://twitter.com/Z1075
770KKOB,66431633,https://twitter.com/770KKOB
kxnt,35796374,https://twitter.com/kxnt
1051thewolf,108628462,https://twitter.com/1051thewolf
washfm,19718972,https://twitter.com/washfm
klrcfm,49748360,https://twitter.com/klrcfm
103WRNR,15590870,https://twitter.com/103WRNR
WMZQ,21408731,https://twitter.com/WMZQ
98Rock,19601536,https://twitter.com/98Rock
1430WNAV,169094888,https://twitter.com/1430WNAV
999thewolf,21458669,https://twitter.com/999thewolf
jmillerWFED,19052248,https://twitter.com/jmillerWFED
wagmtv8,25635850,https://twitter.com/wagmtv8
KRNV,17602680,https://twitter.com/KRNV
werufm,29487113,https://twitter.com/werufm
PBSReno,82042891,https://twitter.com/PBSReno
WMEB919,518737846,https://twitter.com/WMEB919
949WHOM,612938712,https://twitter.com/949WHOM
HOT975vegas,24750519,https://twitter.com/HOT975vegas
EdgeLittleRock,89748284,https://twitter.com/EdgeLittleRock
DCW50,18189151,https://twitter.com/DCW50
kuarpublicradio,83937522,https://twitter.com/kuarpublicradio
985KLUC,28830568,https://twitter.com/985KLUC
KLAV1230AM,201803389,https://twitter.com/KLAV1230AM
espnradio980,732261422097403905,https://twitter.com/espnradio980
WBLM1029,82397469,https://twitter.com/WBLM1029
4029news,15922892,https://twitter.com/4029news
KTNV,16396368,https://twitter.com/KTNV
8NewsNow,15593696,https://twitter.com/8NewsNow
KATVNews,15145073,https://twitter.com/KATVNews
WJALFamilyTV68,392842811,https://twitter.com/WJALFamilyTV68
THV11,15823826,https://twitter.com/THV11
CMOREDC,275050312,https://twitter.com/CMOREDC
NewsTalk780KOH,71045141,https://twitter.com/NewsTalk780KOH
WBJC915FM,294857449,https://twitter.com/WBJC915FM
Q979,76451973,https://twitter.com/Q979
News3LV,17394793,https://twitter.com/News3LV
KUNRPublicRadio,151180047,https://twitter.com/KUNRPublicRadio
hot1019nwa,90741318,https://twitter.com/hot1019nwa
1043NOW,28154355,https://twitter.com/1043NOW
RedZone921,372320815,https://twitter.com/RedZone921
KOMPRadio,24077628,https://twitter.com/KOMPRadio
WCYY,43113373,https://twitter.com/WCYY
kssn96,54198204,https://twitter.com/kssn96
WCBM680,221806592,https://twitter.com/WCBM680
fm100thelegend,22654707,https://twitter.com/fm100thelegend
WHURfm,28104376,https://twitter.com/WHURfm
TheRebelYell,909265593441898496,https://twitter.com/TheRebelYell
magic1079,90955510,https://twitter.com/magic1079
WMPG_Radio,28658058,https://twitter.com/WMPG_Radio
991kmag,248844680,https://twitter.com/991kmag
KUAF,17898268,https://twitter.com/KUAF
WLOBRadio,1060618664,https://twitter.com/WLOBRadio
Region8News,16830830,https://twitter.com/Region8News
RadioKansas,103707688,https://twitter.com/RadioKansas
action3news,838600272578400256,https://twitter.com/action3news
wmucradio,786267773345202177,https://twitter.com/wmucradio
Star1019Hawaii,20110907,https://twitter.com/Star1019Hawaii
WHFC911,285128143,https://twitter.com/WHFC911
SuperhitsKGOR,795479131253248000,https://twitter.com/SuperhitsKGOR
967wcei,49173568,https://twitter.com/967wcei
